"Track URI","Track Name","Artist Name(s)","Album Name","Album Artist Name(s)","Album Release Date","Album Image URL","Track Preview URL"
"spotify:track:4GzQ0j1KGT2jRnKj0y1BMk","Covered in Goo","Amie Doherty","She-Hulk: Attorney at Law - Vol. 1 (Episodes 1-4) [Original Soundtrack]","Amie Doherty","2022-09-16","https://i.scdn.co/image/ab67616d0000b2734a8f9cf237c611c0a0706bd8","https://p.scdn.co/mp3-preview/e85ecfcd0b51b485d7aeb4976e4a9145e8a98cb7?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:15mxrvcNtDa19hF4q10ok0","I Never Had a Chance","Teddy Joyce and His Dance Music, Jimmy Messene","The Great Years of Big Bands: 1930 - 1940","Various Artists","2017-12-15","https://i.scdn.co/image/ab67616d0000b2730e542bf1ad17f376073353bb","https://p.scdn.co/mp3-preview/a4321594b1e1eb3b0d5b1cdd597e04a0f12e98b0?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:568SEFtDjKr7N2PytpA6D5","Over The Rainbow","Judy Garland","The Wizard of Oz (Original Motion Picture Soundtrack) [Deluxe Edition]","Various Artists","1939-08-25","https://i.scdn.co/image/ab67616d0000b2736893ceb167a556d6a9e068fd","https://p.scdn.co/mp3-preview/551e0ec1b19ba27cc9f3dc324fcf135108b54215?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2iQbkmaYIGnCzCvRzEUtzK","Wishing (Will Make It So)","Vera Lynn","National Treasure - The Ultimate Collection","Vera Lynn","2014-01-01","https://i.scdn.co/image/ab67616d0000b273b48eb031994afa38b9226280","https://p.scdn.co/mp3-preview/6ea8037aa95db83c7482796fece9c74fbb1e74f5?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3F5TmWSe5mqMSAxj2WZnTP","A Marvel Special Presentation","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f",
"spotify:track:1MmTr1ahz7VuHhsCKYONz4","Mane Title","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/166f5b0a5918854010a3e7274be11c61d3d96eab?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3rlakHJXzvzcR3b7LsoVG5","Hall of Shame","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/1e58ef17ceee936b6d5f7052ff4f553ad0f28ced?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6wOhey3OltKD0k9d1kq3xw","Ulysses's Rant","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/fbf935be22b0bb82997b8002ae5bf5bf8ea18733?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4A6heFl138gzYui7ueI3U3","There Is No Peace Without Tuba","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/f7cdaec5b060ef42a8b26d43ab892b6327d00507?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5BGO2Sl9DSmCBtwf9J9bGf","Scot Free","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/41838e2130aaa7a9dc44db01d076040b9f555a71?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5vuZaVBxrWEHL44caV9HRN","A Farewell to Arm","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/e821ac8b6ed8b8924c3e409d975a3c1db140add9?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3g9EfhpclbmSATYeWI409v","Cryptic Messages","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/7d0bce6c662c69026da6b4220fcd425ae64c37f2?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6sQya9F5Y5jVbkgG9xx3JB","Tales from the Crypt","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/54d3f40f830525b946e967383112aaadbfe41bfa?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:33MNDgIT7W0pJxcz6zusf6","Elsa's Ted Talk","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/33f778e463452975aca92cb0d48e7a304eb37895?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3H8nmT6I4PwkRkle97aJrQ","Beach Blanket Betrayal","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/32e0278bf146354fa25c67f4e4b1eeeffab391d2?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:20omVlS0siUd1tKTGg25NU","Where's Wolf","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/67827d7c5e85109408bb168768bd5c3f54b6262b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5jw1g01PiPDw76tRTiBiQu","I Don't Know Jack","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/8e7e1e0ef89cbd3f5db9ed283174df0454ceb110?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4sulz3bk0kb3dmAodO8z9A","Mane on Ends","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/fff84260f27bfa7d7ffb97ae008ef9b9297438c2?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0SDblgp45f94nJ6fTsRRgr","End Shredits","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/2ddef741b258a2ba148e0d499074af7008446b31?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2K3ueWT85hhVwbLzmKB7id","Mane Theme - Piano Arrangement","Michael Giacchino","Marvel Studios' Werewolf By Night (Original Soundtrack)","Michael Giacchino","2022-10-07","https://i.scdn.co/image/ab67616d0000b27374a0ba1a9df61765dc9f908f","https://p.scdn.co/mp3-preview/9cf624b71f84d6682116bd41dcaa706c84e6a9b4?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3xxoo1LSoSajewrSdNdfdo","We Run This","Missy Elliott","Respect M.E.","Missy Elliott","2006-09-04","https://i.scdn.co/image/ab67616d0000b273b413af6cc3f7362697dacb09","https://p.scdn.co/mp3-preview/452ce02a9202cc748e163d274ff4bdfc7b5cbcfa?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2MFORnxJtvb5T71LDA7GzD","I Want To See The Bright Lights Tonight","Richard & Linda Thompson","I Want To See The Bright Lights Tonight","Richard & Linda Thompson","1974-01-01","https://i.scdn.co/image/ab67616d0000b2734a8eac7e6b03f8b3db7ee1b0","https://p.scdn.co/mp3-preview/5267bbde336e0defcc7835269075c48721398621?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6sCvvleqKbeyOkQDieBYgp","Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/c9236c5986791e42321e07aa1aa6918cff1fca61?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6KsDoI8iySmXQ6UaSPuAx4","Love & Loyalty (Believe)","DBN Gogo, Sino Msolo, Kamo Mphela, Young Stunna, Busiswa","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/dbc479ff9a94b98febc5023069be4b7d94acad12?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0AoBY2Y3qs6dtGgOD6c91N","Alone","Burna Boy","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/5eee21949484f1dff820199d92ff35e0fc28c17c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2yrtWT6W4KUMbfNtBcH8iN","No Woman No Cry","Tems","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/6c60d7283c6e6ba12d3f67526569b46ae5ad75fe?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5UaiWpx39E60GAsoAtICoV","Árboles Bajo El Mar","Vivir Quintana, Mare Advertencia","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/a4811244006b88b5a4016d12a8c1a5bee5b53091?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2LSsSV7V33wM9EKQA2xjGS","Con La Brisa","Foudeqush, Ludwig Göransson","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/bc32fff82cb95a627d7d995434b113434983788d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7rIMBY4ANvxLDJS1m1TzmH","La Vida","Snow Tha Product, E-40","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/f44add86c190e3608c01d39167da084e72144e77?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2IWpTwTSmuVB6WjeuKN8Cl","Interlude","Stormzy","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/a64ef57efdbd67e3f7e57fa4a83401707e9d52fd?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5o77o7nTrQL1mWAyrvVMNI","Coming Back For You","Fireboy DML","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/ab213cb94718129898972f64160882968497ed6c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1rHGit66Qhs5JL3FjaNYsW","They Want It, But No","Tobe Nwigwe, Fat Nwigwe","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/6ceeedd47c03359e3ae7528ded4bdaace3cc9c7a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:02dF3qjpgTpmPCBKo72C06","Laayli' kuxa'ano'one","Adn Maya Colectivo, Pat Boy, Yaalen K'uj, All Mayan Winik","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/6db78b06a885aefa1b6c34c8bf70465fb133e2ce?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1yIJZPDmD1HwxR6SJYYQWA","Limoncello","OG DAYV, Future","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/265840075620aeee4bba8eb8b535ed378dc31ecf?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4m8YqoUZLToSUjpNmb7m5X","Anya Mmiri","CKay, PinkPantheress","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/dc9dd99eaee7fc6ae7e56a19e735b2c4edc68d7b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:11eM29CRUKqdlb6zHe13pP","Wake Up","Bloody Civilian, Rema","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/e14d9807b4b235a88e7f4b6274466e7d65f87761?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0JAxf6vf8Lppihm55k13zv","Pantera","Alemán, Rema","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/f8e9352b6f0ac3d9d40dc71c8ba9ca54d6037a10?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2CFGMjBuqypSwkDaYnrsk8","Jele","DBN Gogo, Sino Msolo, Kamo Mphela, Young Stunna, Busiswa","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/576696c49cfad1c09d3d450d1b49bcfb5bfea9e4?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7u2cPWo0974RudXZKDmdmT","Inframundo","Blue Rojo","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/672837c1beefc87fb3e2ff865205923635a8ab7e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1p9R4HF2WGtZDISBxMwF3R","No Digas Mi Nombre","Calle x Vida, Foudeqush","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/df06e4a57153c59b920680b6db0473ac78eb78ee?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3c1YCQvr720s61gHPgtkv8","Mi Pueblo","Guadalupe de Jesús Chan Poot","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/5fa0867f4aab731ac4316c40ad9fdc742a866ac1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:18zQTt3ifDv6iLni2YuXMg","Born Again","Rihanna","Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna, Tems","2022-11-11","https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2","https://p.scdn.co/mp3-preview/dc32ed53af98ce82f157080c31f55eecc634bca1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1OMFjv93K0XNDXhNFzapxX","She Hulk by Titania","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/66a1eb2c0b8240fc33892c980e33793dc3a2afc6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:18GJAmbCzh3GzCEtdXQTx2","Sneaker Drop","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/fd93f1cedcb586f8b1a53eef61044313faf73419?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2Br0oSEjFoAt29lMOZQCEN","Bootleg Merch","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/c1c894db6c0680eb4f64effde6a7eaff4fc205bf?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3mZwYCHwPAbuXXcNdkBAem","Top Tier","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/bb1d21884c22c2305d8ea0262ad74f62bc20e5c3?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5DwlgogkbKWOLTMKmejh7b","Legally Outmaneuvered","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/1511a27e71d5e65bbd33b0841357a056d3d7c20f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1tX8tXNiBUxK1hfJdToi4v","All Rise","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/f5c744015fec7261c90fba4db48018c487699776?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5SUd67cbfdDZNRhkwlyR6F","Extra Stretch Wool","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/87845fe1f86801c0337ef9835da88f76c4e3d99c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:25XHgDOsLmHR0RT2WsNLbI","Parade of Questionable Men","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/3ba3276796362da262b21f8eec7aa80b3a2c69ac?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3dVcAyJEeLgjwdBBSK3boD","Something Extra","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/46e90d540530b2e4f77afbd2308a40a242980bed?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:405ZHCLSlvruV8wETWSEnG","Bridesmaid Box","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/5981fbfff5ec3b7197a86cafc687a5adc787dea0?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7jBIX3EfdmOhSj1v6Q0gvk","The Ultimate Escape Artist","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/e9996a89e42bbe0b271a058568f399eb836a0752?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6LMWLgMkbagE9LYJNhffL9","Plus One","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/eabd3038b733560c6de078fc62b586f612a2c495?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0XniZuif4LCQY5YmZNdy3K","Forced to Prove It","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/daa6324842a8b5948ef47e2750d7231293de3ba6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5j5X6BwOKthW6Ba2G3911J","Trolling the Trolls","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/c05ff70dba1311315f1228f9e6af80f6f8705f3c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7CqYieCxmI5Vbq1zwYa522","Ulterior Motive","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/5b5c429ef583ece7f0cc7d87bbb5c358088bc1fa?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5rZdScNlPoU3Fr5Eo1syt0","Dater's Gon' Date","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/a6846881aa8a0e7b0253c696d7d735aef892fe1e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1lTD3fbXoXktQpu2x9Zvfm","No New Messages","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/7dc66ef336a68fecca9796bc89dd19ae5fb6bdc6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7nGWaLHokBGOBC6GnrmAJs","Identity Issues","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/13cce83c1fb5cebbbca8d5d692af47b60ec0794e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:01TOmAy67pSOhGfelD87Sf","Searching for Service","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/bfe21f2f7c460b27d45e343479fb9533f95d14db?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6nSQV5ZvkDAolIsYBobcHI","Third-Degree Burns","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/aa6ea596c072f2145f76dcf3b1e4a19eb3ee92c5?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1ZZVurN64og7aItqTymoJb","Blacklisted","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/d63eaac9c4cb257fadfc38d149fd96b8413879e5?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2Bw6CFGTdyXkulAQcrx3T0","Ketchup & Mustard Color Scheme","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/aec250a8744c11c248b6942dbac89993310b21ac?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1qAtHYoheOFebvUihbRy7L","Do My Thing","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/ecbdca36c2f2089fa5d6eca3e9d81d9acc325a99?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2OJyQwJ1je76Uv00L3gO6D","Invasion of Privacy","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/1f766cdc7de8c01fda968b1d24b5abeb7ba0ee9d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7jT3N5qVwiZup6UTsmZxvy","Plea Deal","Amie Doherty","She-Hulk: Attorney at Law - Vol. 2 (Episodes 5-9) [Original Soundtrack]","Amie Doherty","2022-10-19","https://i.scdn.co/image/ab67616d0000b273a8b89f91351e2f2ed8e0868b","https://p.scdn.co/mp3-preview/e186d4bf0a7c3e13766ee493e11c1a89358731f1?cid=9950ac751e34487dbbe027c4fd7f8e99"
