"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0J6mQxEZnlRt9ymzFntA6z","Livin' On A Prayer","spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","spotify:album:5uU2uM1RGHfzlA12opjqol","Slippery When Wet","spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","1986-01-01","https://i.scdn.co/image/ab67616d0000b273ebfe4419da90f76a5b278564","1","3","249293","","false","0","USPR38619998","spotify:user:theofficialvelocifaptor","2022-06-30T02:01:14Z"
"spotify:track:3Fa2LOZjmnTBCBLsi53DPn","Yeh Mera Dil Yaar Ka Diwana","spotify:artist:5as8A4G47Ohu9NSWs3Je8U","Asha Bhosle","spotify:album:0YbQo3v2VcRbW6HcLgHTE8","Rough Guide To Psychedelic Bollywood","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-07-30","https://i.scdn.co/image/ab67616d0000b273b13e1fbafd3eae83f3d9e815","1","6","257786","","false","0","GBDTM1330206","spotify:user:theofficialvelocifaptor","2022-06-30T02:01:31Z"
"spotify:track:6rfahvufEQDIVTHJIU2QQB","For Aisha (Featured in ""The Sky Is Pink"")","spotify:artist:7nJNuftnqwrFGFs3ZRRe0u, spotify:artist:0D6BtvIkN3P9GHTa8KR24t, spotify:artist:2gFFvbbdzYzzWltI2HkZEV","MEMBA, EVAN GIIA, Nooran Sisters","spotify:album:5He2R0dw92kc4N9tg4v7zc","For Aisha (Featured in ""The Sky Is Pink"")","spotify:artist:7nJNuftnqwrFGFs3ZRRe0u, spotify:artist:0D6BtvIkN3P9GHTa8KR24t","MEMBA, EVAN GIIA","2019-10-11","https://i.scdn.co/image/ab67616d0000b27358999746485f1e87029a1176","1","1","357931","https://p.scdn.co/mp3-preview/d93384586b7fa48ffd863625847386982757d9b7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","QM24S1925583","spotify:user:theofficialvelocifaptor","2022-06-30T02:01:50Z"
"spotify:track:2HzMwZguobsrcDu9YmFXHL","Summer Nights","spotify:artist:0aS41TT32O5PsnAB7qZj7L, spotify:artist:6cICKubdnKplDTlNfmxMZJ","Raaginder, Wisechild","spotify:album:4cSOgTinaZDvRYVv2H6DV5","Summer Nights","spotify:artist:0aS41TT32O5PsnAB7qZj7L","Raaginder","2019-07-19","https://i.scdn.co/image/ab67616d0000b2739a8ddf0abfc77bae77fc8e20","1","1","174264","https://p.scdn.co/mp3-preview/024ff6ae3f0d29d5ca84408f86920203b7a5cc67?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","QZFZ21993836","spotify:user:theofficialvelocifaptor","2022-06-30T02:02:29Z"
"spotify:track:1k7Vb3roG6uN7koMwUm5Ub","Bahon Mein Aa Gori","spotify:artist:14rkUH3L4ITLnabAKYBwU5, spotify:artist:7bcaDrQigWTialruCa5vcn, spotify:artist:3Ttkgl4mwewYRqYKbKfmhI, spotify:artist:5rO5XbutofgbkWHBNgnfKV, spotify:artist:6BU8BPDRL54jnzt5cjh6iF, spotify:artist:1PEsNvspbfV1479tnlQgVj","D. Sruthilaya Subiksha, Haroon Hanif, Mr. Kiran, Mr. Sashi, Mr. Balesh, Bing Nathan","spotify:album:0uYorMM8XT1kjrBZEQUsQ0","India Today: Bollywood Mania","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-07-19","https://i.scdn.co/image/ab67616d0000b2739fb0dbd8710e6b578469ecda","1","5","200554","","false","0","QMGXA1732055","spotify:user:theofficialvelocifaptor","2022-06-30T02:04:26Z"
"spotify:track:5XJwOAi5eeF3OQP6kPWE7p","Jashn Ki Shaam","spotify:artist:18s84cmhLqjWJAKZgaex80, spotify:artist:4ChaIKVH8nm245SdtUGXfx","Sidhant Kapoor, Jatinder Singh","spotify:album:4bcRBDTenoprCNgefJ3N6Y","Bollywood Today","spotify:artist:18s84cmhLqjWJAKZgaex80","Sidhant Kapoor","2020-02-28","https://i.scdn.co/image/ab67616d0000b2732e28f656c8af494d5163fc76","1","4","159310","https://p.scdn.co/mp3-preview/81b71a2e1a3376e6dab9724a69382e0213326643?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","GBFFM1920605","spotify:user:theofficialvelocifaptor","2022-06-30T02:05:28Z"
"spotify:track:7lvDsmTRXFE3dK4OjvRiWB","Pasoori","spotify:artist:3bWIy9AUrQdiNeS62Bp3OP, spotify:artist:3NegWDGp038A3FIi3gSYzl","Shae Gill, Ali Sethi","spotify:album:7wgrW5XyZdtk0K8PkW5A7h","Pasoori","spotify:artist:3bWIy9AUrQdiNeS62Bp3OP, spotify:artist:3NegWDGp038A3FIi3gSYzl","Shae Gill, Ali Sethi","2022-02-07","https://i.scdn.co/image/ab67616d0000b2733f3d35703bdcd917dad51c4f","1","1","224146","https://p.scdn.co/mp3-preview/35ac3d107211fe71b6c59c77851c6169e771cf86?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","FR10S2289473","spotify:user:theofficialvelocifaptor","2022-06-30T02:06:51Z"
"spotify:track:0BtcFBYPZBPAzBfQQYHIcg","AAG","spotify:artist:0nES9rTgJJV7uJF2cIkJNS, spotify:artist:4sAweKU7CjDZ1bUEb6VF6a","Talal Qureshi, Naseebo Lal","spotify:album:70UO9I8FZOnFlMtuDMAvzs","AAG","spotify:artist:0nES9rTgJJV7uJF2cIkJNS","Talal Qureshi","2018-07-14","https://i.scdn.co/image/ab67616d0000b2732e8534431caefa3b2ce3b406","1","1","219449","","false","1","QZHNB2060077","spotify:user:theofficialvelocifaptor","2022-06-30T02:07:44Z"
"spotify:track:21FWrytLBP0Ha31Und2fxH","Disco Deewane, Pt. 1","spotify:artist:24KTBDEHtwwayNVpFuR9Vg","Nazia Hassan","spotify:album:5r0Od0pl5HlKmlEgnnYOkl","Disco Deewane","spotify:artist:70B80Lwx2sxti0M1Ng9e8K, spotify:artist:1HGMG8RHvcu1mfdM9MeTek, spotify:artist:56MM5tMwNcwspLeHWU5ElM","Udit Narayan, Sadhana Sargam, Rags","2009-09-01","https://i.scdn.co/image/ab67616d0000b2738e731900b795eece0b94ff10","1","1","243853","https://p.scdn.co/mp3-preview/229a2a8de8f4fcc01d1f72cb9a003e4bfd43b9b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","INH100174130","spotify:user:theofficialvelocifaptor","2022-06-30T02:08:10Z"
"spotify:track:5wCXwpUnp9Yz56dfqi4gNA","Doobne De (Reprise)","spotify:artist:5hjVqhHwLYWW9ZIxuILJF7","Hassan & Roshaan","spotify:album:6TVc3ydZiBfHFXMfoK2CRt","Chaar Dinon Ka Khwaab","spotify:artist:5hjVqhHwLYWW9ZIxuILJF7","Hassan & Roshaan","2020-11-22","https://i.scdn.co/image/ab67616d0000b273a35d138b7815fc89114e3eff","1","9","247431","","false","0","QM42K2069288","spotify:user:theofficialvelocifaptor","2022-06-30T02:08:31Z"
"spotify:track:3sngyIgYVXcDZlEqAcV9Av","Babia","spotify:artist:5CmgvTR5QmuckKYdCN6R0K","Sajjad Ali","spotify:album:6pb21v8w4Z3wMwPOaGaRnH","Babia","spotify:artist:5CmgvTR5QmuckKYdCN6R0K","Sajjad Ali","2018-01-01","https://i.scdn.co/image/ab67616d0000b2734e5e0bb03d8d82ec3756a5a6","1","1","260703","","false","0","BXY5K2275570","spotify:user:theofficialvelocifaptor","2022-06-30T02:08:55Z"
"spotify:track:1AotoLk8PYywQGvJwSR62h","Mera Laung Gawacha","spotify:artist:3LdcXgGWcqMBqbAWKlxg0t","Musarrat Nazir","spotify:album:30i3ln77pke20gB2FUNFUN","Laung Gawacha-87","spotify:artist:3LdcXgGWcqMBqbAWKlxg0t","Musarrat Nazir","1987-06-01","https://i.scdn.co/image/ab67616d0000b27329b921c8d6d52d7deb0c96b5","1","1","191706","https://p.scdn.co/mp3-preview/fa24f752f842dfde6494693d9b66e16167a65313?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USA560667059","spotify:user:theofficialvelocifaptor","2022-06-30T02:09:39Z"
"spotify:track:5VVA1cnqwNphtQ9bCvosvI","Up Inna","spotify:artist:2pSxft78wxISNLTbjFThTk, spotify:artist:0QJIPDAEDILuo8AIq3pMuU, spotify:artist:5DCdWXQ0QHQYlok4KK97em","Cadenza, M.I.A., GuiltyBeatz","spotify:album:28q73EoVrBdhNDLtXvxiOH","Up Inna","spotify:artist:2pSxft78wxISNLTbjFThTk, spotify:artist:0QJIPDAEDILuo8AIq3pMuU, spotify:artist:5DCdWXQ0QHQYlok4KK97em","Cadenza, M.I.A., GuiltyBeatz","2020-08-21","https://i.scdn.co/image/ab67616d0000b273d516e91954db4cb482cbed62","1","1","226341","https://p.scdn.co/mp3-preview/e30f14cd32f629bc6b46dd0b6c5365c2962a3689?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","QM6P42082608","spotify:user:theofficialvelocifaptor","2022-06-30T02:10:00Z"
"spotify:track:6FLwmdmW77N1Pxb1aWsZmO","Only Time","spotify:artist:6uothxMWeLWIhsGeF7cyo4","Enya","spotify:album:2ioso1tqQ5zABQDVYyiUi5","A Day Without Rain","spotify:artist:6uothxMWeLWIhsGeF7cyo4","Enya","2000-11-11","https://i.scdn.co/image/ab67616d0000b27370dd4e18b9c3431ee7a9b8a1","1","3","218546","https://p.scdn.co/mp3-preview/8158001dfd050b71c8795546d63398f577021b33?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","GBAHT0005349","spotify:user:theofficialvelocifaptor","2022-07-06T21:11:41Z"
"spotify:track:0bVtevEgtDIeRjCJbK3Lmv","Welcome To The Jungle","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","spotify:album:3I9Z1nDCL4E0cP62flcbI5","Appetite For Destruction","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","1987-07-21","https://i.scdn.co/image/ab67616d0000b27368384dd85fd5e95831252f60","1","1","272026","","true","10","USGF18714801","spotify:user:theofficialvelocifaptor","2022-07-06T21:11:50Z"
"spotify:track:3YBZIN3rekqsKxbJc9FZko","Paradise City","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","spotify:album:3I9Z1nDCL4E0cP62flcbI5","Appetite For Destruction","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","1987-07-21","https://i.scdn.co/image/ab67616d0000b27368384dd85fd5e95831252f60","1","6","405640","","true","11","USGF18714806","spotify:user:theofficialvelocifaptor","2022-07-06T21:11:59Z"
"spotify:track:3aw9iWUQ3VrPQltgwvN9Xu","Family Affair","spotify:artist:1XkoF8ryArs86LZvFOkbyr","Mary J. Blige","spotify:album:5QJmKwPveBV4IwLlo4OcG4","No More Drama","spotify:artist:1XkoF8ryArs86LZvFOkbyr","Mary J. Blige","2001-08-28","https://i.scdn.co/image/ab67616d0000b273096a7fc9668305db9d3175fc","1","2","265866","https://p.scdn.co/mp3-preview/2b7bfcc9c6e074b70ca3bdb219c174d7c8133116?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USMC10111369","spotify:user:theofficialvelocifaptor","2022-07-06T21:12:07Z"
"spotify:track:6hHXft1nFyvfVv6UoRToPZ","Our Last Summer","spotify:artist:0LcJLqbBmaGUft1e9Mm8HV","ABBA","spotify:album:3ZdkT5buYFi1WQaB0XNNtf","Super Trouper","spotify:artist:0LcJLqbBmaGUft1e9Mm8HV","ABBA","1980","https://i.scdn.co/image/ab67616d0000b2734d08fc99eff4ed52dfce91fa","1","7","259733","https://p.scdn.co/mp3-preview/e04d4f338e6ac9adbe95a18a08b49ea08ab3c011?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","SEAYD8001070","spotify:user:theofficialvelocifaptor","2022-07-06T21:12:14Z"
"spotify:track:3dFwpxh2yH7C7p9BGEKLVB","Goodies (feat. Petey Pablo)","spotify:artist:2NdeV5rLm47xAvogXrYhJX, spotify:artist:4Js9eYwAf9rypNtV8pNSw9","Ciara, Petey Pablo","spotify:album:71gUhKYZIWmmjqAHlY4Br3","Goodies","spotify:artist:2NdeV5rLm47xAvogXrYhJX","Ciara","2004-09-27","https://i.scdn.co/image/ab67616d0000b273c1e3659212de0f437bbf395e","1","1","223000","https://p.scdn.co/mp3-preview/ddc0812b6eccfe2d0ccd64a0c8176978c855f877?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USLF20400041","spotify:user:theofficialvelocifaptor","2022-07-06T21:12:38Z"
"spotify:track:5qFxuUIAwJlzO60vqOiL7y","Rainbow In The Dark","spotify:artist:4CYeVo5iZbtYGBN4Isc3n6","Dio","spotify:album:1QJmLRcuIMMjZ49elafR3K","Holy Diver","spotify:artist:4CYeVo5iZbtYGBN4Isc3n6","Dio","1983","https://i.scdn.co/image/ab67616d0000b27315350aa1c89e23a5fa6c0de1","1","8","252693","https://p.scdn.co/mp3-preview/3102e7ba487c1c428bb25397f05298eddd9979fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","GBF080300553","spotify:user:theofficialvelocifaptor","2022-07-06T21:12:47Z"
"spotify:track:3YRCqOhFifThpSRFJ1VWFM","November Rain","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","spotify:album:0CxPbTRARqKUYighiEY9Sz","Use Your Illusion I","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","1991-09-17","https://i.scdn.co/image/ab67616d0000b273e44963b8bb127552ac761873","1","10","536066","https://p.scdn.co/mp3-preview/98deb9c370bbaa350be058b3470fbe3bc1e28d9d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USGF19141510","spotify:user:theofficialvelocifaptor","2022-07-06T21:12:54Z"
"spotify:track:6GpIulgg8ANZx7AG4H4Hj1","Mama's Got a Brand New Hammer","spotify:artist:4kLvhMAuCloLxoP1aVM7Lr","Michael Giacchino","spotify:album:18vjqWwWsrtE9tseaLRO8V","Thor: Love and Thunder (Original Motion Picture Soundtrack)","spotify:artist:4kLvhMAuCloLxoP1aVM7Lr","Michael Giacchino","2022-07-06","https://i.scdn.co/image/ab67616d0000b2733f74ed7fe4e8765470471b5d","1","1","370040","https://p.scdn.co/mp3-preview/d8980a551a89108e3f53fe09bc6eabdb3d2c788e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","USHR12243603","spotify:user:theofficialvelocifaptor","2022-07-06T21:13:20Z"
"spotify:track:1tpwTDS6QECpvQiobK0YYv","The Ballad of Love and Thunder","spotify:artist:4kLvhMAuCloLxoP1aVM7Lr","Michael Giacchino","spotify:album:18vjqWwWsrtE9tseaLRO8V","Thor: Love and Thunder (Original Motion Picture Soundtrack)","spotify:artist:4kLvhMAuCloLxoP1aVM7Lr","Michael Giacchino","2022-07-06","https://i.scdn.co/image/ab67616d0000b2733f74ed7fe4e8765470471b5d","1","28","492640","https://p.scdn.co/mp3-preview/fe4215513af648e988aa017ba29cb3307e986d40?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USHR12243638","spotify:user:theofficialvelocifaptor","2022-07-06T21:13:55Z"
"spotify:track:4HYoV8vw96Hl5hjrdTL0ha","Tu Mera Chand","spotify:artist:71lk7UDkZK1mabUE6LCASW, spotify:artist:3rGuJQSYUjpHjWVhE1NgdQ","Suraiya, Shyam","spotify:album:6wbbknkdI2Nf5AMAwcGR4l","Dillagi","spotify:artist:2UsCCEvGf5nfUIG53pJAhi, spotify:artist:4KjlDDiPrnfbhXsnUAmsLs","Naushad, Shakeel Badayuni","1949-01-01","https://i.scdn.co/image/ab67616d0000b273700e2b5122632a0b28db74f2","1","9","230240","https://p.scdn.co/mp3-preview/ac625e6bb9ebb1d1d466067e61a8580b7f2f59e6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","INH100362810","spotify:user:theofficialvelocifaptor","2022-07-07T00:19:59Z"
"spotify:track:2xRtXbFAmk3cW6xE1zF7ye","Tu Jhoom","spotify:artist:4sAweKU7CjDZ1bUEb6VF6a, spotify:artist:4EkSOXM6psqNE4w6j0tEEl","Naseebo Lal, Abida Parveen","spotify:album:6VhS1BISA2PS23CmP0XH5M","Tu Jhoom","spotify:artist:4sAweKU7CjDZ1bUEb6VF6a, spotify:artist:4EkSOXM6psqNE4w6j0tEEl","Naseebo Lal, Abida Parveen","2022-01-19","https://i.scdn.co/image/ab67616d0000b2731b0f0651b2c7d1a6041e5861","1","1","397546","https://p.scdn.co/mp3-preview/ea90739021560ef68e3f21c421a4a41d998d2ec0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","TCAFZ2291023","spotify:user:theofficialvelocifaptor","2022-07-07T00:20:27Z"
"spotify:track:0GrRFW8u0MlrjpBqjcPcTC","Bed of Roses - Indian Mix","spotify:artist:1ctOiiHfKf8BdHjP8sVDZ3, spotify:artist:5qrpxmuF6pWVoYp5gcy7lH, spotify:artist:7eO5rpQqCeI1hulN7769HF","Tanweer Mian, Prashant Patil, Gurinder Negi","spotify:album:4eya8XJu21baoDM00D3J1j","Ms. Marvel: Vol. 2 (Episodes 4-6) [Original Soundtrack]","spotify:artist:13eA4oLnDowghtVUqwSZSD","Laura Karpman","2022-07-13","https://i.scdn.co/image/ab67616d0000b2739f5e60e284748060eda5d2a1","1","50","151504","https://p.scdn.co/mp3-preview/33e76e5d1251437c474811d563a5d38f91f5ba1d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","USHR12243859","spotify:user:theofficialvelocifaptor","2022-07-13T20:54:30Z"
"spotify:track:29gpzlEc0lZKoxLUSHDSkn","Aavegi","spotify:artist:72beYOeW2sb2yfcS4JsRvb","Ritviz","spotify:album:4eya8XJu21baoDM00D3J1j","Ms. Marvel: Vol. 2 (Episodes 4-6) [Original Soundtrack]","spotify:artist:13eA4oLnDowghtVUqwSZSD","Laura Karpman","2022-07-13","https://i.scdn.co/image/ab67616d0000b2739f5e60e284748060eda5d2a1","1","51","173217","https://p.scdn.co/mp3-preview/2bb6f2b111b767f6f750bfc19f4ebf92b1cfde6b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USHR12243860","spotify:user:theofficialvelocifaptor","2022-07-13T20:54:40Z"
"spotify:track:0UZOgLLGBLultG2JJR0CX4","Cpt Space","spotify:artist:3kgei2h8B845168Y6zDsQk","Janoobi Khargosh","spotify:album:7fBzp7HJWnkgasGKS2NXMJ","Chalo","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2020-11-06","https://i.scdn.co/image/ab67616d0000b2739f4d7234ff0323b3139c6135","1","5","122702","https://p.scdn.co/mp3-preview/2eaecec8fddb588805d902dd40c5a96b277481fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","GBJX31987026","spotify:user:theofficialvelocifaptor","2022-07-13T20:56:06Z"
"spotify:track:2Ixoea4Pf93BA3K7hizOma","Lightswitch","spotify:artist:5QYfFIxVcsJtK600MxqtpF","CHAII","spotify:album:7cfJC962IwdGtu5qjgylCx","Lightswitch EP","spotify:artist:5QYfFIxVcsJtK600MxqtpF","CHAII","2020-07-10","https://i.scdn.co/image/ab67616d0000b2739c0cbfc8f1a4f596e6fa557c","1","1","165700","","true","8","NZBJ42000031","spotify:user:theofficialvelocifaptor","2022-07-13T20:56:34Z"
"spotify:track:42nkVBjWYVhiijbof5zySm","Indian Summer","spotify:artist:24V5UY0nChKpnb1TBPJhCw","Jai Wolf","spotify:album:2afNG92zO2m0WT1FvU8PvA","Indian Summer","spotify:artist:24V5UY0nChKpnb1TBPJhCw","Jai Wolf","2015-06-09","https://i.scdn.co/image/ab67616d0000b273992fc4ba78c4face5f245453","1","1","248470","","false","0","USQY51566563","spotify:user:theofficialvelocifaptor","2022-07-13T20:58:26Z"
"spotify:track:2YYYrSLbcf5eNB5VQJxfM9","A Body, A Coffin","spotify:artist:21UPYSRWFKwtqvSAnFnSvS, spotify:artist:3JKb5kVdAbFREFnHtwhBKa","Amaarae, Marvel","spotify:album:5O6YjrVzzeXStO3YJZuXaM","Black Panther: Wakanda Forever Prologue","spotify:artist:21UPYSRWFKwtqvSAnFnSvS, spotify:artist:4tm8CEdm4pkQsEh4jIr9Yp, spotify:artist:3JKb5kVdAbFREFnHtwhBKa","Amaarae, Santa Fe Klan, Marvel","2022-07-25","https://i.scdn.co/image/ab67616d0000b273e56188312fc6351aa5299109","1","2","169583","https://p.scdn.co/mp3-preview/ee50a74509861eee3e8787b61de8cdd50c8b8fa8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","USHR12243977","spotify:user:theofficialvelocifaptor","2022-07-28T12:53:19Z"
"spotify:track:47o7j4LL3wM9mCOiAAKD65","Soy","spotify:artist:4tm8CEdm4pkQsEh4jIr9Yp, spotify:artist:3JKb5kVdAbFREFnHtwhBKa","Santa Fe Klan, Marvel","spotify:album:5O6YjrVzzeXStO3YJZuXaM","Black Panther: Wakanda Forever Prologue","spotify:artist:21UPYSRWFKwtqvSAnFnSvS, spotify:artist:4tm8CEdm4pkQsEh4jIr9Yp, spotify:artist:3JKb5kVdAbFREFnHtwhBKa","Amaarae, Santa Fe Klan, Marvel","2022-07-25","https://i.scdn.co/image/ab67616d0000b273e56188312fc6351aa5299109","1","3","189149","https://p.scdn.co/mp3-preview/39d99e5a999087c30574af06165e7811d0d25334?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USHR12243978","spotify:user:theofficialvelocifaptor","2022-07-28T12:53:28Z"
"spotify:track:0gdmDP6xy3ZV7JNoHWAN9k","Town Called Malice","spotify:artist:2P560DaOMNDUACoH8ZhOCR","The Jam","spotify:album:71OyKSCFX7DGsJc6qAhhQG","The Gift","spotify:artist:2P560DaOMNDUACoH8ZhOCR","The Jam","1982-03-12","https://i.scdn.co/image/ab67616d0000b2733cb7b96b66eeb42c6a74ebb3","1","10","173320","https://p.scdn.co/mp3-preview/944b645443d6cd8dd2eeecc36c52fb9fdc9a9165?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","GBAKW8201004","spotify:user:theofficialvelocifaptor","2022-08-14T04:37:57Z"
"spotify:track:70sDcMFhOVLPnnbUdeO8Dp","Rich Dreamin'","spotify:artist:4s03DfC6cLxCYirblvaKlO","Moe","spotify:album:5sjaK68ScadyvGb6sE6C9s","Rich Dreamin'","spotify:artist:4s03DfC6cLxCYirblvaKlO","Moe","2019-11-29","https://i.scdn.co/image/ab67616d0000b2735ff6f9735f4247b7c23849ae","1","1","178946","https://p.scdn.co/mp3-preview/2444e2a4fea3b8e4ebe0186bb1af6d3eaaf4d4c6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","11","QZHNC1967195","spotify:user:theofficialvelocifaptor","2022-08-14T04:38:28Z"
"spotify:track:1Bvveo2UqhwqJTotyaevLV","Mata Siguaraya","spotify:artist:1Sp47peMTI9na8FTY4yHJw","Beny Moré","spotify:album:5yvprimCRB7yzllST3sJRO","RCA 100 Años De Musica","spotify:artist:1Sp47peMTI9na8FTY4yHJw","Beny Moré","2001-11-07","https://i.scdn.co/image/ab67616d0000b27305fbee740b34baf1ddf84731","2","13","210666","https://p.scdn.co/mp3-preview/c0b6b556f87f3318312a48a4ab36a6f44f396009?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","MXF018900226","spotify:user:theofficialvelocifaptor","2022-08-14T04:39:27Z"
"spotify:track:75MzSoi8SNwEOlUyECFhCo","Clark Kent","spotify:artist:5TbLOwv8BNnik3f03NZJlt","TOKYO’S REVENGE","spotify:album:3OAaWdWcSUFrCJVV2nwcC8","MDNGHT (SIDE B)","spotify:artist:5TbLOwv8BNnik3f03NZJlt","TOKYO’S REVENGE","2019-11-22","https://i.scdn.co/image/ab67616d0000b27339060ae973f4547ecbc68a88","1","3","120000","","true","0","USLD91722626","spotify:user:theofficialvelocifaptor","2022-08-14T04:40:16Z"
"spotify:track:72elmZqsYsMAFUcAYy8sYX","EKSE","spotify:artist:6XHiqDJIKWxSMQLsjFsiFM","Off The Meds","spotify:album:1xLT0f6nhDZe0sJl5uUTgh","Off The Meds","spotify:artist:6XHiqDJIKWxSMQLsjFsiFM","Off The Meds","2020-11-20","https://i.scdn.co/image/ab67616d0000b273573f955343d49fdb4ea36a68","1","7","139881","https://p.scdn.co/mp3-preview/dbdf56a4f1e6cf5f6b43e4dcfdb8dcb8913c6969?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","SE2WJ2008007","spotify:user:theofficialvelocifaptor","2022-08-14T04:40:53Z"
"spotify:track:4PXinTcjZIaky3sDwBUXIc","The Kill","spotify:artist:5Mq7iqCWBzofK39FBqblNc","Jessie Ware","spotify:album:1CTm3ARqDETSm7GfvNYNJp","What's Your Pleasure?","spotify:artist:5Mq7iqCWBzofK39FBqblNc","Jessie Ware","2020-06-26","https://i.scdn.co/image/ab67616d0000b27315a8ce875e83f1134d225aab","1","11","277693","https://p.scdn.co/mp3-preview/e5277e70cb95b4e28c18b714f783011b38dfa1ea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GBUM72000597","spotify:user:theofficialvelocifaptor","2022-08-14T04:41:28Z"
"spotify:track:4Yxvb8nPsgJ6nNiqUOjRqQ","Money on It","spotify:artist:29q1axQPERERxUzqufXMqB","Together Pangea","spotify:album:6Mnqwu7vkV7x0KG9XB6HSM","Bulls and Roosters","spotify:artist:29q1axQPERERxUzqufXMqB","Together Pangea","2017-08-25","https://i.scdn.co/image/ab67616d0000b273febe5613fc41d795750ba16f","1","4","157557","https://p.scdn.co/mp3-preview/71261e4dd8ef87d960951ec4c8b7eda34628815f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","CAN111700125","spotify:user:theofficialvelocifaptor","2022-08-25T02:05:07Z"
"spotify:track:04ZoUZhPJOdHRT6PMEWs9P","I Want to Be with You","spotify:artist:2sqe5Hgnp5lgeyHKDLSZhN","George Simms","spotify:album:75seBsFryfbRpxk1atPxPB","That 80s Touch","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2021-04-01","https://i.scdn.co/image/ab67616d0000b273fa3f5e00f060c4d76331b047","1","10","168485","https://p.scdn.co/mp3-preview/6da8d3af6f68b0e42718ecee2946de9dfcd38606?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","GBLNL2100164","spotify:user:theofficialvelocifaptor","2022-08-25T02:05:28Z"
"spotify:track:1cOzDQ3AsoTV2334gna7R9","Next Thing You Know","spotify:artist:2O55GsKn31MrdNDoWFMf8p","Robin & The Rocks","spotify:album:01xdeXGzZDU9cxtS9c8Hcq","Unknown Lover","spotify:artist:2O55GsKn31MrdNDoWFMf8p","Robin & The Rocks","1983","https://i.scdn.co/image/ab67616d0000b273176f71f08228efab78325bb7","1","4","224215","https://p.scdn.co/mp3-preview/3e9dba7655f417d5f2416c315adb7dacd109de2d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","USEG42101607","spotify:user:theofficialvelocifaptor","2022-08-25T02:05:47Z"
"spotify:track:7zEz7q43xjzbRSUar4yH3m","Fast (Motion)","spotify:artist:6cK3NBO6uP7hh0oyuVELFl","Saweetie","spotify:album:5vIJnjshQfOPk710tNy9HB","Fast (Motion)","spotify:artist:6cK3NBO6uP7hh0oyuVELFl","Saweetie","2021-05-07","https://i.scdn.co/image/ab67616d0000b273e8e4135f738a9a0101e91cca","1","1","170653","https://p.scdn.co/mp3-preview/73486f219cd0580ecc946790f213c557639c968c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","USWB12100786","spotify:user:theofficialvelocifaptor","2022-08-25T02:07:19Z"
